Address,Frontage,Access Road,Area,Bedrooms,Bathrooms,Floors,House direction,Balcony direction,Legal status,Furniture state,Price
"Nam Tu Liem, Ha Noi",6.434812230776914,17.389792298125947,76.99072472207968,3.8656436924523776,4.398049602868349,5.050393581779565,Southeast,East,Red book,Unfurnished,8148.345268355872
"Binh Thanh, TP.HCM",3.555167513205644,15.792934521928501,151.70433660362684,5.461425371463944,0.9585113616775764,0.9137550280029029,Southwest,South,Sale contract,Unfurnished,17188.576255660453
"Cau Giay, Ha Noi",7.221345418866546,12.82153189818319,95.2728624845131,5.174534075366203,1.8856776748150819,1.071757955089638,North,North,Sale contract,,5814.088278175052
"Bien Hoa, Dong Nai",9.569724999634266,11.142346601118327,91.96160144467639,3.508547114055994,5.43629974079617,4.711834057278465,South,,Sale contract,Unfurnished,4864.8029351823
"Binh Thanh, TP.HCM",6.671575276603371,13.69006656644615,133.81659764712074,4.256912055456915,3.383051637934934,2.9143827448178334,South,,Sale contract,,19599.279131172178
"Nam Tu Liem, Ha Noi",8.326212497802882,3.2544404000122755,92.09522665469167,1.012248159434746,1.0814525798119001,3.0034185993632914,South,South,Pink book,Unfurnished,5527.140696178034
"Quan 1, TP.HCM",7.434539595975352,18.721191285947146,81.9992757216336,3.8202918606805505,3.477565217601014,3.0842262011749697,South,nan,Red book,Basic furnished,6514.405739665955
"Nha Trang, Khanh Hoa",4.415035982109912,13.366462677168563,73.0585404334874,1.545042353271716,2.003278882068164,4.097796595600389,Southeast,,Sale contract,Unfurnished,6102.574098782029
"Quan 1, TP.HCM",4.276507612378457,13.543796084982647,108.1243039723345,5.4772683459900575,3.7688439233635203,2.8404313097702447,West,South,Pink book,Fully furnished,9892.651253311606
"Nha Trang, Khanh Hoa",3.4821217675494025,13.007673813203004,65.73081584551691,5.5375307818871065,0.9500856559373806,3.9664917572398917,East,East,Sale contract,Fully furnished,5041.574078741578
"Quan 7, TP.HCM",7.889816820669401,7.533571140021712,54.63172684192182,4.355311673572574,1.0866618594772974,1.9093749211260023,Northwest,,Sale contract,nan,5339.437173314295
"Quan 1, TP.HCM",8.936219438118107,7.008275080600545,161.13882793217587,4.84476083716016,0.8888811891062034,0.9446900402068852,Southeast,South,Sale contract,Unfurnished,11121.294827887254
"Hai Chau, Da Nang",6.718092354802191,6.780023020437019,84.95565410235702,3.2242626679755135,2.9419800866655725,4.2496224951651405,South,North,Red book,Unfurnished,6650.268458216336
"Quan 7, TP.HCM",3.419020760662254,13.871258646169014,66.44895481821361,1.682326236733158,1.902396323600263,1.0541887617349137,East,,Red book,Basic furnished,3339.694943129612
"Cau Giay, Ha Noi",6.55286637248596,19.850577818853637,206.36106934265058,1.898568734417053,5.2110148634720055,3.916330996057855,East,,Sale contract,Basic furnished,25170.35386593624
"Thu Duc, TP.HCM",6.780417802557135,6.970688662279763,92.90363932777,6.5179743859170856,3.8147516696523414,2.6894833435669385,North,South,Pink book,Basic furnished,3831.785585621124
"Bien Hoa, Dong Nai",7.222767477744196,17.70125420028378,145.1356493023179,2.0835428073494295,3.6468256548702818,1.9470737241075908,Southeast,West,Red book,,14190.895010461774
"Hai Chau, Da Nang",8.187700343191112,11.190997077103589,206.90632048781129,4.814671054065357,1.8344547807300906,1.003482384860649,Northeast,East,Red book,Fully furnished,11039.847901009267
"Binh Thanh, TP.HCM",3.6243542652530634,4.895750385391866,232.36800521150394,3.5048956602759143,3.961254412349106,5.01472485830616,Northwest,North,Red book,Unfurnished,12740.695992655796
"Cau Giay, Ha Noi",5.840548992644002,5.211944371785342,83.49322947194034,2.0884107825051217,0.9113552769506377,3.1588294691257763,Northeast,West,Sale contract,Unfurnished,15118.834237354245
"Hai Chau, Da Nang",4.716940303115062,4.8696607200637585,125.23133403937663,2.7172701918296687,5.666889644620455,3.365577269210942,East,East,Pink book,Fully furnished,10739.910350238275
"Hai Chau, Da Nang",8.11206178018196,15.022215349641984,207.24116417444358,3.3289286745592115,1.05561623200672,2.0454001637858403,Northwest,West,Pink book,Fully furnished,17495.933730359393
"Quan 1, TP.HCM",4.711250090902411,21.914866628951682,105.72710358414764,4.153024723808563,1.9900625072127704,5.491535718029022,Northeast,East,Sale contract,Basic furnished,4825.288244950593
"Thu Dau Mot, Binh Duong",5.769214420508471,16.177024154427038,88.62502799470599,1.8131999425044758,2.051448082087596,0.9954327643349224,Northeast,East,Red book,Unfurnished,9083.82854330604
"Quan 1, TP.HCM",8.885065764481606,10.772730637547262,211.41081217234498,5.7613132960146345,3.312981230411279,3.4413044217039297,Northwest,North,Pink book,,23000.44749924696
"Quan 7, TP.HCM",7.762632577269792,10.166783886000557,142.07562245977786,3.36959985426596,1.0566974938814346,2.8175545322490994,South,West,Sale contract,Fully furnished,8200.029286175699
"Binh Thanh, TP.HCM",3.449740508625914,7.302545703175318,222.46962163477204,5.369733713196712,4.822505794055804,5.477968853945998,West,South,Sale contract,,14529.824207424623
"Hai Chau, Da Nang",3.3908671374991037,2.9963034206732093,177.45113414255917,1.6859667871986501,3.873719420096512,2.523038357553541,West,West,Pink book,Unfurnished,12423.128585614459
"Cau Giay, Ha Noi",9.084384988686171,18.494446300375824,122.91716946839124,1.0276490733108294,3.495135330677485,1.0376914999809672,North,South,Red book,Basic furnished,8616.008051362925
"Nam Tu Liem, Ha Noi",7.634158254325755,13.909766305890145,154.51285782902383,1.8983636053553279,1.0563377831587533,3.0672264626511803,East,West,Sale contract,Fully furnished,16887.723638286825
"Cau Giay, Ha Noi",7.0605177426275025,21.265874587205126,168.2499469728402,0.9964191753910261,3.9762410668850046,2.9605910148728363,North,East,Sale contract,Fully furnished,16675.32527207274
"Quan 7, TP.HCM",7.317587408167768,18.373150027547613,145.8020422554099,1.1119675716116635,3.570519120484763,0.8907340675667649,Southwest,East,Red book,Fully furnished,12006.147742992871
"Thu Duc, TP.HCM",6.058077058352409,20.54008085678785,131.50235814644185,4.521109937527143,3.908996912125917,3.3817396974282836,South,South,Pink book,Basic furnished,11715.01033979541
"Thu Duc, TP.HCM",7.219994634165604,4.152549228020172,175.93767203408572,3.9996330274958516,0.9422345605603498,4.098587411442925,West,,Red book,,17008.52555566851
"Hai Chau, Da Nang",8.921458855177857,3.538954733048342,209.10460187413443,4.783087064894934,1.7125219179235116,3.3576910728463156,South,West,Red book,Fully furnished,13108.411694033879
"Quan 1, TP.HCM",5.3409010245467385,13.04452725276497,171.1455744326307,5.841869214195781,4.794338993391703,3.0654037981970186,South,,Sale contract,Basic furnished,11198.411656878572
"Cau Giay, Ha Noi",4.860304990928129,10.92366386938385,69.06060603821261,2.1494312265762776,2.078159147592519,3.566786746561126,West,South,Pink book,Unfurnished,7456.140009553521
"Hai Chau, Da Nang",7.745663670477466,4.711321939247873,154.2099206558301,2.7683441757891702,0.9510984480644146,2.719745594973537,Southeast,South,Sale contract,Basic furnished,10079.557632968374
"Quan 7, TP.HCM",5.63516341246137,3.4490002258161065,84.20268215868597,4.804304306800362,3.5052281217245125,2.1844711282916585,Northwest,West,Red book,Unfurnished,10039.058166771118
"Nam Tu Liem, Ha Noi",5.292966533883957,10.695659957571321,143.93332206997832,3.9061102349305457,4.420232108329032,1.026067268171834,North,West,Red book,Fully furnished,5917.197232285705
"Quan 7, TP.HCM",3.6276628987839836,4.91570632328096,191.5511782897452,3.419217345002003,3.012428124287749,5.230717529565528,Northwest,North,Sale contract,Unfurnished,14348.69659094666
"Quan 1, TP.HCM",8.635536796051836,15.023644900624793,94.01298393499731,6.075412173361594,5.492885582535908,2.229259589002733,West,East,Sale contract,Basic furnished,8133.087721316992
"Binh Thanh, TP.HCM",8.659353736236977,7.397156272509218,74.41475753948079,3.801055502003556,1.962962402239966,4.995195170680215,Northwest,,Pink book,Fully furnished,4928.901759628012
"Nam Tu Liem, Ha Noi",6.469730410038445,9.228289342197966,159.10516685575038,4.018283633651604,2.1478712745584323,1.6861875750131785,North,South,Sale contract,,17942.08111940522
"Bien Hoa, Dong Nai",6.057955703953848,6.535812318602455,71.6200452241827,2.1474725576160565,2.936990322412305,1.9197815328825676,Northeast,,Sale contract,Fully furnished,3591.929061352132
"Binh Thanh, TP.HCM",5.929115953628428,7.868883134803203,138.29489930472351,1.8534520436380117,3.272230750533171,1.7769870329899322,North,West,Red book,Basic furnished,11863.867757000271
"Hai Chau, Da Nang",6.135467239918455,17.197338441873033,119.72002710067405,2.2315256735873925,1.117316458092592,5.508166584232487,North,North,Red book,Basic furnished,4317.593761390273
"Thu Duc, TP.HCM",6.757439611507304,7.432089492578265,218.4878113187033,4.93187961379575,1.003164860660365,5.212226641815095,East,East,Red book,Basic furnished,7582.750279926678
"Bien Hoa, Dong Nai",3.7454217382589174,9.822539392774368,262.2517993228754,1.6453089857033496,1.0402195845992652,3.202153337494375,East,South,Pink book,Basic furnished,24946.194769218924
"Thu Duc, TP.HCM",6.103799869637208,10.392711208224139,38.819413706597665,2.674000779789657,3.6789714590751865,1.0735764234581733,North,North,Red book,,2916.5091110702
"Hai Chau, Da Nang",6.015704951160286,14.432394390100995,183.53596133922736,1.8857206222314251,0.9853210205601194,2.5992479632568766,Northeast,South,Sale contract,Unfurnished,17196.528062999852
"Hai Chau, Da Nang",6.642566055764952,15.597811110579531,205.84276177920427,0.8512052110538715,3.80628947091927,1.8514605328284448,East,,Red book,Unfurnished,7411.34339191682
"Quan 1, TP.HCM",9.098223336214021,9.035394687793477,43.24476896026394,2.0180716851907254,2.7865323001825084,1.9474427245743147,Southwest,North,Sale contract,,2548.7633006458627
"Nam Tu Liem, Ha Noi",5.464954337494045,18.374126793515572,219.67406729008422,5.6235192277991555,4.824501631980683,1.0115474773837354,Southeast,North,Sale contract,,28747.375672795137
"Binh Thanh, TP.HCM",7.26683590252491,13.558432688785256,52.09217210641024,5.080005940468699,2.642604859704209,4.030119765692568,Southwest,West,Red book,,3136.8528363339615
"Quan 7, TP.HCM",6.3871557330743185,10.890620082090132,137.37585947780855,6.850266707706727,3.11788870524024,2.1703172405773707,South,East,Pink book,Fully furnished,15025.267038218564
"Quan 7, TP.HCM",3.787055241079461,15.631271821185349,75.19813613291878,6.216427860102007,1.9241816207744753,2.9122080785295594,East,,Red book,,6823.48284092845
"Thu Duc, TP.HCM",4.258989555785037,13.189990083123696,115.85445308172275,6.268656226757483,5.075015513765585,3.2410503923431517,Southeast,North,Red book,Fully furnished,5852.3154363571275
"Binh Thanh, TP.HCM",7.832235606174649,12.893097639951266,216.3162035979245,1.129799867272081,4.007105259053644,4.415630024539337,Northeast,South,Red book,Fully furnished,21178.923706036796
"Hai Chau, Da Nang",4.8885801713236585,8.026693068729166,170.80881169396108,2.0175052158432094,2.012121494911741,4.429258232119585,Northeast,East,Pink book,,10588.310595303996
"Nha Trang, Khanh Hoa",7.474432259039328,3.9927435767499135,58.29242788002595,5.65023452786602,3.906557265435832,4.818386567872222,East,West,Red book,Fully furnished,7752.441787489796
"Quan 1, TP.HCM",8.577384705293529,17.854787061096015,103.59247039364746,5.132594104808703,2.0226825374337727,0.9092482893834808,South,East,Red book,Basic furnished,5320.928346162765
"Nha Trang, Khanh Hoa",7.990813141398945,18.901172621833854,103.11904364018132,4.772717852241436,3.8743863813660884,3.1661086812212376,East,West,Red book,Fully furnished,12301.059425373738
"Bien Hoa, Dong Nai",8.90087703140014,18.404260864551873,36.109294409500556,2.011711518560271,4.939902804480695,2.1906731995371302,East,South,Red book,Basic furnished,3945.569943445446
"Thu Duc, TP.HCM",9.82874413138481,11.764318073755131,219.49189077698585,4.225907766076896,3.7551103801781305,1.6164001806192547,East,South,Pink book,Fully furnished,20267.65450417911
"Bien Hoa, Dong Nai",9.361411891787009,3.2186175046152417,95.91595435666353,2.667497215652522,5.31731416206605,3.2391659121351797,Southeast,East,Pink book,Fully furnished,10454.703831221097
"Bien Hoa, Dong Nai",5.753327047588366,4.1157797795546776,163.5969184036071,2.4881770497228395,3.2430329783145773,2.962043077350643,Northeast,East,Red book,Basic furnished,13864.067057502289
"Binh Thanh, TP.HCM",10.780163030448527,18.430170572990345,182.67501926223122,3.2232949575429553,1.8607373385994148,3.1035489201587425,Northeast,North,Red book,Fully furnished,11499.713081009495
"Bien Hoa, Dong Nai",5.037117333992743,2.685282055907305,147.56752515386836,6.010108895214892,2.945198799528134,3.148754185807272,East,,Sale contract,Fully furnished,9625.212023721597
"Hai Chau, Da Nang",5.707123849282692,7.251183151712523,157.48359051940668,2.059731863119642,4.201725591050258,5.30469085176307,North,,Sale contract,Fully furnished,13270.922247845121
"Bien Hoa, Dong Nai",4.19375345899215,3.6947827522685177,204.2022074359793,0.964142030695988,0.9446199736587283,0.8424861486067133,Northeast,North,Red book,Basic furnished,21857.420554369153
"Thu Dau Mot, Binh Duong",9.306928665691997,15.461186564054014,65.55023939406298,6.436632738988236,2.829555132133989,4.9039088534910205,East,North,Red book,,12156.621643636623
"Hai Chau, Da Nang",6.149495114795862,16.738522698428092,106.77842144714734,5.464125705623984,4.88250476537677,3.587774205765594,East,,Pink book,Fully furnished,10882.447251863767
"Hai Chau, Da Nang",5.374490101415853,7.997145791866662,203.05421454583146,5.450277126406766,0.9040690212521384,3.6851859463389367,Northeast,North,Pink book,Basic furnished,9994.928084424442
"Quan 7, TP.HCM",8.233473901017462,13.692565986794229,98.86854359739603,5.0881407317094185,1.1255893149007974,2.0109819277484347,North,West,Pink book,Fully furnished,7047.499608013178
"Quan 7, TP.HCM",7.615576414566009,15.386522345968901,238.5652371348957,0.9811898933960711,0.8910822131093816,3.114706530560137,Southeast,North,Pink book,Fully furnished,26375.081350740376
"Nam Tu Liem, Ha Noi",5.12633750726725,20.431129453133693,193.6702706587118,5.604349834887835,1.063759669097782,3.1081773096104515,West,South,Red book,Basic furnished,20239.94872119095
"Nha Trang, Khanh Hoa",6.065721672602079,9.759986071826726,108.67112825863553,2.099831990695275,2.208079064372929,3.749174998424368,Southeast,East,Pink book,Unfurnished,10536.906436462607
"Cau Giay, Ha Noi",8.63399693839231,19.615018318517425,115.6124332154947,5.26892047903466,1.042988822515938,4.295811259927998,East,West,Pink book,,6822.058856587457
"Thu Duc, TP.HCM",9.637521794360488,6.3696614340766375,108.80531547367703,3.385503542508373,4.051700641901394,3.715691775245181,Southeast,,Red book,Fully furnished,9227.451049163798
"Quan 1, TP.HCM",7.247771302906531,6.690185592942302,145.3948365787368,5.929052878297384,4.356118445045919,1.0190784649091145,Southwest,West,Pink book,Basic furnished,17624.587478318066
"Hai Chau, Da Nang",7.315144886430097,5.48747480391406,59.31405137067526,0.9569860335045246,4.341926682683822,5.069321879714318,Northwest,East,Sale contract,Unfurnished,4679.228181309216
"Quan 7, TP.HCM",6.375814590034457,17.780697053415693,113.14453225811066,5.242902603863863,5.322632838164294,0.8710826055329162,East,South,Sale contract,Basic furnished,4648.109566474548
"Cau Giay, Ha Noi",7.502953578249087,15.005838237381992,171.46265510122151,1.0595121341504234,0.9333835825115638,3.954202964171591,Northwest,,Red book,Fully furnished,19214.96199292552
"Quan 1, TP.HCM",4.1178760945159345,3.233220751404398,176.79225048773583,5.159211211984748,3.8268398807888504,1.0853496070700832,South,West,Sale contract,Unfurnished,12567.872957190484
"Cau Giay, Ha Noi",8.940544839151396,3.9322953488682,218.1321792113906,0.9733874255549462,3.262487433765946,3.960183256605946,Northeast,South,Pink book,Basic furnished,13005.498227982118
"Quan 7, TP.HCM",6.00047358461223,3.324903793938992,235.15920550459555,1.1296981503780983,0.9476478483865188,4.6277343128158455,East,,Pink book,,11593.58879619245
"Thu Dau Mot, Binh Duong",9.858702073151354,7.511946560330872,156.18773944165915,4.013552681845578,1.0439372146000037,5.613265646674172,North,East,Red book,Basic furnished,10866.542635866863
"Hai Chau, Da Nang",6.568628740585357,10.266287030260948,189.82433856846427,3.041341052738649,5.268612468691622,4.488970035004106,Northwest,North,Sale contract,,26761.842644714692
"Quan 1, TP.HCM",8.805202178462823,10.49808442128455,118.86924316260675,6.1819934969885395,5.492088870260315,2.8567261711869425,East,South,Pink book,nan,4201.35301106989
"Nam Tu Liem, Ha Noi",5.549919565825267,15.599596974369295,168.47414009725185,1.9132419651155472,5.329277641077155,2.10931054565845,North,,Sale contract,Unfurnished,15952.919216253635
"Nha Trang, Khanh Hoa",6.484690085781405,16.26969835633505,250.6871609019287,2.1437023553306616,4.569830889262134,5.525718004207101,West,South,Red book,Fully furnished,17078.204032396825
"Quan 7, TP.HCM",5.629514658084064,3.905377403756015,207.47208769598817,0.8803040676739199,5.030793256562863,3.0297774541726783,Southeast,,Red book,Unfurnished,17780.264740422674
"Thu Duc, TP.HCM",5.151820121844892,4.34388583058695,124.3453280173255,4.435082272028058,2.014429221999504,0.9582474599915977,East,North,Pink book,Basic furnished,7364.090072477378
"Thu Dau Mot, Binh Duong",4.179040942255842,5.220535363182487,103.87487605210079,2.8077439223040423,4.244943756298328,3.122700786849498,Southwest,West,Red book,Unfurnished,6244.904166734248
"Binh Thanh, TP.HCM",6.282963013815023,20.847072630674813,135.87907577317063,3.9680096704585908,0.8723490591288253,3.7566661760603606,Northeast,North,Sale contract,Unfurnished,5108.508338555703
"Cau Giay, Ha Noi",7.540068038980961,9.37041576130925,137.1085443859713,4.120982654720449,4.823197267215838,3.3170034974929696,North,,Red book,,12962.252712676143
"Thu Dau Mot, Binh Duong",6.045799042351128,18.46144929956281,81.51014332635442,6.480318098476006,5.12947937680596,4.4128684198381585,Southeast,South,Red book,Unfurnished,3780.129152812979
"Bien Hoa, Dong Nai",7.814584240970642,19.96119191856604,88.46064177902754,2.022561196751846,4.383885450490863,3.0142306144973032,West,South,Pink book,,7003.167775732932
"Binh Thanh, TP.HCM",3.9982221888686897,12.377878118551692,116.693810839355,4.065522842368571,3.1838107870753474,0.8707290570071622,East,South,Sale contract,Unfurnished,6402.084050796247
"Nam Tu Liem, Ha Noi",4.363271336868614,9.902059814404089,131.7337606629924,6.0870005580489845,5.184108649992921,1.015587387221611,East,West,Pink book,Unfurnished,14530.668719999385
"Cau Giay, Ha Noi",4.370988449335955,20.245847565839433,155.19142862730152,2.7717814248750643,1.02548168038391,1.8413285338495502,Southwest,West,Sale contract,Basic furnished,14343.245809137952
"Binh Thanh, TP.HCM",8.156931917659495,6.227903385997453,127.86561093421683,2.9652229010204563,2.8929735086733217,5.045256182821209,West,South,Sale contract,Fully furnished,15569.362372705618
"Thu Duc, TP.HCM",2.853971733877357,18.367384061419916,95.01102518038547,1.758035905161428,3.712200279310511,1.0005171349758077,Northwest,West,Pink book,Basic furnished,9463.704684214106
"Thu Dau Mot, Binh Duong",5.877505168337029,5.993671340660537,187.20881951763798,4.930339756100312,2.781279527257897,4.51251386853005,North,East,Red book,Fully furnished,9503.344117325269
"Nha Trang, Khanh Hoa",6.900530232944954,12.634566672767091,85.50088979208803,4.6078370360807845,0.91285200027316,2.193945390168053,East,,Pink book,Basic furnished,9639.73439453637
"Thu Duc, TP.HCM",8.986056681735757,4.835989325838739,44.02618149657327,1.1134591026325031,3.65305277447046,2.338679491436744,Northwest,West,Pink book,Unfurnished,4117.031100585284
"Hai Chau, Da Nang",6.2539763861473885,5.496373826084376,57.36977127889764,4.353438395341643,2.8556034234764547,4.917526079749695,Southwest,West,Red book,Basic furnished,6634.983042949816
"Bien Hoa, Dong Nai",6.045923470583805,3.003715722726658,186.3625353629313,3.0811098067757086,3.213912884848741,1.000338388719532,Southeast,West,Red book,Unfurnished,7413.995540979027
"Nam Tu Liem, Ha Noi",3.9587407250358635,19.693438114263696,164.1452857716915,3.8352695440272826,1.0194824163349077,2.985503104992742,South,East,Pink book,Fully furnished,19352.942471621856
"Nam Tu Liem, Ha Noi",6.00529905822827,13.432190137399903,138.12443944879539,5.044928466187924,2.1833885217127778,4.960805421311724,East,South,Sale contract,Unfurnished,12317.96878643455
"Thu Duc, TP.HCM",3.235741888541626,12.332032493353859,68.874410810009,2.9956885707702825,0.9836302969658923,1.938060731784391,East,North,Red book,Unfurnished,7056.553552039322
"Cau Giay, Ha Noi",6.677378169459587,19.193532503491188,171.10853288907109,1.0301971775243188,3.9636036565809154,4.022996532626666,Southwest,East,Sale contract,Fully furnished,10328.250717944647
"Bien Hoa, Dong Nai",4.040713384092013,18.872849537697444,80.60060841244781,2.2227462408354213,2.0522031652685406,1.0717027168104485,Northeast,West,Red book,Basic furnished,4751.178255990669
"Quan 7, TP.HCM",4.404458594382096,13.280318276718715,97.25959193129913,3.6511333098241825,0.9211568319423256,3.689682009716904,West,North,Pink book,nan,3941.344570137311
"Quan 7, TP.HCM",5.794358145222692,11.63317032781155,135.54253038038524,4.9361259250046805,1.0344052549740255,5.338778600707965,Southeast,North,Sale contract,Unfurnished,11786.458764365456
"Quan 7, TP.HCM",7.225559374494955,17.199806136227583,273.6773897962636,4.11185667252002,3.746256800853888,1.0549972231815588,East,West,Sale contract,Fully furnished,9240.765232234282
"Nam Tu Liem, Ha Noi",4.68176550056809,14.242044302118721,184.1534958614947,3.448516281730525,5.167882243342906,3.0663795613418516,Northwest,West,Sale contract,Fully furnished,15880.007752459382
"Hai Chau, Da Nang",5.512230709488088,4.075394520777199,61.87178805254672,0.9722158168833726,1.1162620380834036,2.981224641825956,South,,Sale contract,Fully furnished,2064.9152654585423
"Quan 1, TP.HCM",4.0711885503184435,4.559146115533404,232.082755860877,2.0788778333623137,4.976992898797815,2.1720549443131034,Northwest,,Sale contract,Unfurnished,15525.30566812057
"Nam Tu Liem, Ha Noi",5.28577332113891,20.182725612955043,78.16587987297967,3.805076873851581,5.655516772533571,5.244023507022481,Southeast,East,Red book,Unfurnished,8369.96360824317
"Binh Thanh, TP.HCM",3.2281870142472857,20.201829793030754,151.7103704873873,4.864939708162741,0.9719643612611026,0.9540040035690498,South,West,Sale contract,Unfurnished,17823.32236252776
"Cau Giay, Ha Noi",6.203095205142528,12.993857806800793,81.02583695140423,4.613364843605874,1.9891002519731276,1.0291176504682191,North,North,Sale contract,,7771.865504923353
"Bien Hoa, Dong Nai",8.263063668488464,9.84556209892357,103.7600312770587,3.8535573602119633,5.074275432167496,5.60365240536182,East,,Red book,Fully furnished,5743.744222717194
"Binh Thanh, TP.HCM",6.498781900492987,14.79425181003224,132.4668416821842,5.140698290750012,2.9929677256276155,2.815720976350273,Southwest,West,Sale contract,,13996.674931102527
"Nam Tu Liem, Ha Noi",6.7308640620796325,3.2710814671408186,94.51822426248035,0.8853179222169203,0.8315911049549768,3.2600964715329637,South,South,Pink book,Basic furnished,6011.494610017858
"Quan 1, TP.HCM",6.480610657884694,18.151962543854385,66.77934290694776,4.360930877841142,3.0370784797428603,2.9192273784292384,South,West,Pink book,Basic furnished,5437.63114002229
"Nha Trang, Khanh Hoa",4.560526566181573,12.475879387927314,80.7248112578455,2.2719097572813935,1.9357127956893385,4.218035944504098,West,,Sale contract,,6519.332336298055
"Quan 1, TP.HCM",3.555164639693967,13.211304097785495,98.68845979015428,4.873059803102986,4.301178197254391,3.046055456609529,West,South,Pink book,Fully furnished,11821.356955847088
"Nha Trang, Khanh Hoa",3.6788296895022423,15.424279546973512,74.70525242125791,6.93225101409301,0.8450563769014209,3.8695431642961644,South,North,Sale contract,Fully furnished,5820.639002086586
"Quan 7, TP.HCM",6.798020627588863,7.656438650919469,57.2806195659031,3.999129537565084,1.0646365239327553,1.9012069915653234,Northwest,,Sale contract,Fully furnished,6231.31410090882
"Quan 1, TP.HCM",8.70038670606174,7.845289612625744,163.8207376765182,4.799845563951826,1.035080141565259,1.0063022182293067,East,East,Sale contract,Unfurnished,11131.713985351667
"Hai Chau, Da Nang",7.383886400622224,6.704500000356616,88.00470507160972,2.9029531217543947,2.83529300741878,3.5415451872833112,South,North,Red book,Unfurnished,7320.253833139286
"Quan 7, TP.HCM",3.5592014467324438,14.086685040839335,61.952202478478846,1.8558925787980032,1.8457279885722808,1.086404484731145,East,,Red book,Unfurnished,4098.7286472809055
"Cau Giay, Ha Noi",6.679171746085828,17.796703427766445,269.3054968750376,2.172105195012144,5.334169788757219,3.7555876160016375,Southeast,,Sale contract,Basic furnished,22253.969869574365
"Thu Duc, TP.HCM",7.389578413786995,6.743261609810517,80.39905671155348,6.372790093629192,3.982037029452933,2.6664962007759443,North,West,Pink book,Basic furnished,5059.731294367114
"Bien Hoa, Dong Nai",7.007381521002631,17.99040072756029,123.11424675923351,2.176380067307296,3.946727236176633,1.924832528859816,West,West,Sale contract,,14322.77051172298
"Hai Chau, Da Nang",7.576534564634159,11.416602483131893,205.42313235481396,5.398312491351012,2.0846889938864916,0.962695681804407,Northeast,East,Red book,Fully furnished,7573.793556403174
"Binh Thanh, TP.HCM",3.0472996615565915,5.799874121276347,243.2853886137031,2.51432304527708,4.064144481388902,4.872332034158962,North,North,Sale contract,Unfurnished,13498.423359334096
"Cau Giay, Ha Noi",6.263490392351425,5.632373331636348,103.0949333818208,1.9734587120026594,0.9825597753133489,2.985034885927493,East,West,Sale contract,Unfurnished,14871.213339156513
"Hai Chau, Da Nang",4.195834250905903,4.26518765290431,122.17992605028545,3.1002433805374556,5.042977749736357,3.092969155351917,East,East,Pink book,Fully furnished,10251.482407601132
"Hai Chau, Da Nang",7.829207976396823,15.794945311570578,207.22661899824223,2.665321183473777,1.0843113241836706,1.8088763296374344,Northwest,East,Pink book,Fully furnished,20529.666389039085
"Quan 1, TP.HCM",5.581742240599983,18.407690320570296,103.30245268467921,4.00042422039501,2.063267357662086,4.616972417993916,Northeast,East,Sale contract,Basic furnished,4141.429837290499
"Thu Dau Mot, Binh Duong",5.10553721829314,12.148459356754575,82.93942655358697,1.846595447010116,1.7835986096894845,0.8733129288169936,Northeast,East,Red book,Unfurnished,9765.724265746589
"Quan 1, TP.HCM",8.624558761509695,9.167178475829614,201.50952360585504,5.280196055588071,2.763744089791636,3.1403135275845884,North,West,Pink book,,14195.996279687166
"Quan 7, TP.HCM",9.49686787442564,8.570241323300328,158.21803885420925,3.557282440789027,0.822204738032774,3.173453035068757,South,East,Sale contract,Unfurnished,8399.294457509272
"Binh Thanh, TP.HCM",3.950905635791118,8.39523746266476,241.09857893402068,5.457717227423976,4.444852579817679,5.305544140653369,West,South,Sale contract,,15438.084917362592
"Hai Chau, Da Nang",3.6325015317243716,3.328212887297078,167.44294947026358,2.118793426174819,3.7959719865356916,3.0520039485514285,West,West,Pink book,Unfurnished,12352.536105839816
"Cau Giay, Ha Noi",7.00536753854281,18.758075731190345,135.08574399682848,1.0467451333148248,3.9678477694170544,0.9954087437598766,North,,Red book,Fully furnished,9406.10317814992
"Nam Tu Liem, Ha Noi",6.77244964844336,13.911084964665612,178.69877478313913,1.8391037798896854,1.0288131347156613,2.8709650181328437,East,West,Sale contract,Fully furnished,22225.012185457905
"Cau Giay, Ha Noi",7.138878823795174,19.64515019951604,203.78579413685802,0.9332039705369858,3.932636372288083,2.9680372463357565,Southwest,East,Pink book,Fully furnished,17831.568519494813
"Quan 7, TP.HCM",7.611319966566628,15.928674748449016,133.83777063241664,0.9640956959069775,4.372904773696692,0.9796717236771557,Southwest,East,Red book,Fully furnished,11252.221367381653
"Thu Duc, TP.HCM",6.421174676875941,18.442472166532124,150.77102345263305,4.0437349987721225,4.392939951163306,2.9972015145866844,East,West,Pink book,Basic furnished,13141.199461851835
"Thu Duc, TP.HCM",7.030907391980715,4.275528399318005,145.96763937167276,4.308612801797185,1.0290034056109152,3.6367482147097894,Southwest,,Red book,,13780.4041407352
"Hai Chau, Da Nang",8.587672097915297,3.4220707651558713,156.17129284649985,5.3452875916069695,1.6775706137027622,2.8427093961437557,South,South,Red book,Fully furnished,15296.370128645825
"Quan 1, TP.HCM",5.006042164182688,12.536609500788266,192.79016519198836,6.073886492687523,5.2076144312198505,3.2443703002926467,Northwest,,Sale contract,Basic furnished,9884.541230787669
